----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"CMS did not detect some inappropriate claims for durable medical equipment in nursing facilities.",1171916,https://catalog.gpo.gov/F/?func=direct&doc_number=1171916&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office of Inspector General",2018,HE 1.75:OEI-06-16-00380
"CMS should take further action to address states with poor performance in conducting nursing home surveys / Christi A. Grimm.",1171794,https://catalog.gpo.gov/F/?func=direct&doc_number=1171794&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office of Inspector General",2022,HE 1.75:OEI-06-19-00460
"CMS use of data on nursing home staffing : progress and opportunities to do more.",1171826,https://catalog.gpo.gov/F/?func=direct&doc_number=1171826&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office of Inspector General",2021,HE 1.75:OEI-04-18-00451
"COVID 19 : additional actions needed to improve accountability and program effectiveness of federal response: report to congressional committees.",1171461,https://catalog.gpo.gov/F/?func=direct&doc_number=1171461&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-22-105051
"COVID 19 : consumer loan forbearance and other relief options / Cheryl R. Cooper and four others.",1125624,https://catalog.gpo.gov/F/?func=direct&doc_number=1125624&local_base=GPO01PUB,"Cooper, Cheryl R.",2020,LC 14.23:R 46356/
"COVID 19: FEMA's role in the response and related challenges : before the Subcommittee on Oversight, Management, and Accountability, and the Subcommittee on Emergency Preparedness, Response, and Recovery, Committee on Homeland Security, House of Representatives / statement of Chris P. Currie.",1125209,https://catalog.gpo.gov/F/?func=direct&doc_number=1125209&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.5/2:GAO-20-685 T
"COVID relief : SBA could improve communications and fraud risk monitoring for its arts and entertainment venues grant program : report to congressional committees.",1203600,https://catalog.gpo.gov/F/?func=direct&doc_number=1203600&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-105199
"COVID-19 : China medical supply chains and broader trade issues / Karen M. Sutter, Andres B. Schwarzenberg, Michael D. Sutherland",1119887,https://catalog.gpo.gov/F/?func=direct&doc_number=1119887&local_base=GPO01PUB,"Sutter, Karen M.",2020,LC 14.23:R 46304/
"COVID-19 : Federal Efforts Accelerate Vaccine and Therapeutic Development, but More Transparency Needed on Emergency Use Authorizations : report to congressional addressees.",1171323,https://catalog.gpo.gov/F/?func=direct&doc_number=1171323&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-21-207
"COVID-19 : Federal Reserve support for foreign central banks / Martin A. Weiss, Marc Labonte, James K. Jackson.",1127367,https://catalog.gpo.gov/F/?func=direct&doc_number=1127367&local_base=GPO01PUB,"Weiss, Martin A.",2020,LC 14.24:IF 11498/
"COVID-19 : child care and development block grant (CCDBG) supplemental appropriations in the CARES Act / Karen E. Lynch.",1125636,https://catalog.gpo.gov/F/?func=direct&doc_number=1125636&local_base=GPO01PUB,"Lynch, Karen E.",2020,LC 14.23:R 46324/
"COVID-19 : child care tax provisions in H.R. 7327 / Conor F. Boyle, Margot L. Crandall-Hollick, Molly F. Sherlock.",1130496,https://catalog.gpo.gov/F/?func=direct&doc_number=1130496&local_base=GPO01PUB,"Boyle, Conor F.",2020,LC 14.25/2:IN 11467/
"COVID-19 : current travel restrictions and quarantine measures / Edward C. Liu.",1118144,https://catalog.gpo.gov/F/?func=direct&doc_number=1118144&local_base=GPO01PUB,"Liu, Edward C.",2020,LC 14.25:LSB 10415/
"COVID-19 : cybercrime opportunities and law enforcement response / Kristin Finklea.",1119358,https://catalog.gpo.gov/F/?func=direct&doc_number=1119358&local_base=GPO01PUB,"Finklea, Kristin M.",2020,LC 14.25/2:IN 11257/
"COVID-19 : efforts to increase vaccine availability and perspectives on initial implementation: report to congressional addressees.",1171415,https://catalog.gpo.gov/F/?func=direct&doc_number=1171415&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-443
"COVID-19 : federal economic development tools and potential responses / Michael H. Cecire.",1124605,https://catalog.gpo.gov/F/?func=direct&doc_number=1124605&local_base=GPO01PUB,"Cecire, Michael",2020,LC 14.25/2:IN 11228/
"COVID-19 : hearing before the Committee on Homeland Security and Governmental Affairs, United States Senate, One Hundred Sixteenth Congress, second session.",1200919,https://catalog.gpo.gov/F/?func=direct&doc_number=1200919&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Homeland Security and Governmental Affairs",2022,Y 4.G 74/9:S.HRG.116-557
"COVID-19 : industrial mobilization and Defense Production Act (DPA) implementation / Michael H. Cecire. Heidi M. Peters.",1124609,https://catalog.gpo.gov/F/?func=direct&doc_number=1124609&local_base=GPO01PUB,"Cecire, Michael",2020,LC 14.25/2:IN 11280/
"COVID-19 : information for consumers--shopping for food.",1119793,https://catalog.gpo.gov/F/?func=direct&doc_number=1119793&local_base=GPO01PUB,"No data",2020,HE 20.4002:C 81
"COVID-19 : international trade and access to pharmaceutical products / Nina M. Hart.",1136896,https://catalog.gpo.gov/F/?func=direct&doc_number=1136896&local_base=GPO01PUB,"Hart, Nina M.",2020,LC 14.25:LSB 10436/
"COVID-19 : national security and defense strategy / Kathleen J. McInnis.",1127369,https://catalog.gpo.gov/F/?func=direct&doc_number=1127369&local_base=GPO01PUB,"McInnis, Kathleen J.",2020,LC 14.24:IF 11525/
"COVID-19 : opportunities to improve federal response and recovery efforts : report to the Congress.",1124272,https://catalog.gpo.gov/F/?func=direct&doc_number=1124272&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-20-625
"COVID-19 : policy options for commercial real estate and commercial mortgage-backed securities markets / Andrew P. Scott, Marc Labonte.",1130498,https://catalog.gpo.gov/F/?func=direct&doc_number=1130498&local_base=GPO01PUB,"Scott, Andrew P. (Analyst in financial economics)",2020,LC 14.25/2:IN 11455/
"COVID-19 : potential implications for international security environment-overview of issues and further reading for Congress / Ronald O'Rourke, Kathleen J. McInnis, Michael Moodie.",1125642,https://catalog.gpo.gov/F/?func=direct&doc_number=1125642&local_base=GPO01PUB,"O'Rourke, Ronald",2020,LC 14.23:R 46336/
"COVID-19 : remdesivir for hospitalized adults - a living review.",1138662,https://catalog.gpo.gov/F/?func=direct&doc_number=1138662&local_base=GPO01PUB,"Evidence Synthesis Program (U.S.)",2021,VA 1.107/3:R 28/2/
"COVID-19 : remote voting trends and the election infrastructure subsector / Brian E. Humphreys.",1125644,https://catalog.gpo.gov/F/?func=direct&doc_number=1125644&local_base=GPO01PUB,"Humphreys, Brian E.",2020,LC 14.23:R 46407/
"COVID-19 : role of the international financial institutions / Rebecca M. Nelson, Martin A. Weiss.",1125932,https://catalog.gpo.gov/F/?func=direct&doc_number=1125932&local_base=GPO01PUB,"Nelson, Rebecca M.",2020,LC 14.23:R 46342/
"COVID-19 : shaping a sicker, poorer, more violent, and unstable Western Hemisphere / R. Evan Ellis.",1121820,https://catalog.gpo.gov/F/?func=direct&doc_number=1121820&local_base=GPO01PUB,"Ellis, Robert Evan",2020,D 101.146:C 81/11
"COVID-19 : summary of direct payments in the American Workers, Families, and Employers Assistance Act (S. 4318) / Margot L. Crandall-Hollick.",1130499,https://catalog.gpo.gov/F/?func=direct&doc_number=1130499&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11473/
"COVID-19 : supply chain disruptions in the U.S. fruit and vegetable industry : in brief / Renée Johnson.",1125934,https://catalog.gpo.gov/F/?func=direct&doc_number=1125934&local_base=GPO01PUB,"Johnson, Renée (Specialist in agricultural policy)",2020,LC 14.23:R 46348/
"COVID-19 Challenges for the U.S. Department of Justice.",1123842,https://catalog.gpo.gov/F/?func=direct&doc_number=1123842&local_base=GPO01PUB,"United States. Department of Justice. Office of the Inspector General",2020,J 37.2:C 83
"COVID-19 EIDL Fraud Statute of Limitations Act of 2022 : report (to accompany H.R. 7334).",1180016,https://catalog.gpo.gov/F/?func=direct&doc_number=1180016&local_base=GPO01PUB,"United States. Congress. House. Committee on Small Business",2022,Y 1.1/8:117-327
"COVID-19 alternate care sites (ACSs) : role and activities of the U.S. Army Corps of Engineers / Nicole T. Carter, Hannah Fischer.",1149875,https://catalog.gpo.gov/F/?func=direct&doc_number=1149875&local_base=GPO01PUB,"Carter, Nicole T.",2020,LC 14.25/2:IN 11392/
"COVID-19 and Brazil : why the US-Brazil relationship matters more than ever / José de Arimatéia da Cruz.",1127078,https://catalog.gpo.gov/F/?func=direct&doc_number=1127078&local_base=GPO01PUB,"Da Cruz, José de Arimatéia",2020,D 101.146:C 81/14
"COVID-19 and China : a chronology of events (December 2019-January 2020) / Susan V. Lawrence.",1125627,https://catalog.gpo.gov/F/?func=direct&doc_number=1125627&local_base=GPO01PUB,"Lawrence, Susan V.",2020,LC 14.23:R 46354/
"COVID-19 and Indo-Pacific strategy : Korea is up, China is down, and the US (for now) is out / John Schaus and Nathan Freier.",1121047,https://catalog.gpo.gov/F/?func=direct&doc_number=1121047&local_base=GPO01PUB,"Schaus, John",2020,D 101.146:C 81/5
"COVID-19 and Pacific Islander communities in Hawai'i : a report of the Hawai'i Advisory Committee to the U.S. Commission on Civil Rights.",1165853,https://catalog.gpo.gov/F/?func=direct&doc_number=1165853&local_base=GPO01PUB,"United States Commission on Civil Rights. Hawaii Advisory Committee",2021,CR 1.8/2-2:H 31/C 81
"COVID-19 and U.S. Iran policy / Kenneth Katzman.",1118647,https://catalog.gpo.gov/F/?func=direct&doc_number=1118647&local_base=GPO01PUB,"Katzman, Kenneth",2020,LC 14.25/2:IN 11279/
"COVID-19 and USDA farm loan flexibilities / Jim Monke.",1150074,https://catalog.gpo.gov/F/?func=direct&doc_number=1150074&local_base=GPO01PUB,"Monke, James",2020,LC 14.25/2:IN 11415/
"COVID-19 and access to medical products : implications of Section 301 tariffs / Andres B. Schwarzenberg.",1173377,https://catalog.gpo.gov/F/?func=direct&doc_number=1173377&local_base=GPO01PUB,"Schwarzenberg, Andres B.",2021,LC 14.23:R 46954/
"COVID-19 and broadband : potential implications for the digital divide / Colby Leigh Rachfal.",1131219,https://catalog.gpo.gov/F/?func=direct&doc_number=1131219&local_base=GPO01PUB,"Rachfal, Colby Leigh",2018,LC 14.25/2:IN 11239/
"COVID-19 and direct payments to individuals : considerations on using advanced refundable credits as economic stimulus / Margot L. Crandall-Hollick.",1124249,https://catalog.gpo.gov/F/?func=direct&doc_number=1124249&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11247/
"COVID-19 and direct payments to individuals : historical precedents / Gene Falk.",1124244,https://catalog.gpo.gov/F/?func=direct&doc_number=1124244&local_base=GPO01PUB,"Falk, Gene",2020,LC 14.25/2:IN 11256/
"COVID-19 and direct payments to individuals : how did the 2008 recovery rebates work? / Margot L. Crandall-Hollick.",1124251,https://catalog.gpo.gov/F/?func=direct&doc_number=1124251&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11255/
"COVID-19 and direct payments to individuals : summary of the 2020 Economic Assistance Payments in H.R. 6379, the Take Responsibility for Workers and Families Act / Margot L. Crandall-Hollick.",1149883,https://catalog.gpo.gov/F/?func=direct&doc_number=1149883&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11294/
"COVID-19 and direct payments to individuals : summary of the 2020 recovery rebates/economic Impact payments in the CARES Act (P.L. 116-136) / Margot L. Crandall-Hollick.",1124247,https://catalog.gpo.gov/F/?func=direct&doc_number=1124247&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11282/
"COVID-19 and direct payments to individuals: Economic Impact Payments (EIPs) for Social Security and Supplemental Security Income beneficiaries / Paul S. Davies, William R. Morton.",1118617,https://catalog.gpo.gov/F/?func=direct&doc_number=1118617&local_base=GPO01PUB,"Davies, Paul S.",2020,LC 14.25/2:IN 11290/
"COVID-19 and direct payments to individuals: summary of the 2020 recovery rebates in the CARES Act (S. 3548) / Margot L. Crandall-Hollick.",1118347,https://catalog.gpo.gov/F/?func=direct&doc_number=1118347&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11262/
"COVID-19 and direct payments to individuals: summary of the 2020 recovery rebates in the CARES Act, as circulated March 22 / Margot L. Crandall-Hollick.",1118462,https://catalog.gpo.gov/F/?func=direct&doc_number=1118462&local_base=GPO01PUB,"Crandall-Hollick, Margot L.",2020,LC 14.25/2:IN 11268/
"COVID-19 and federal employment protections for work refusals / Jon O. Shimabukuro.",1136884,https://catalog.gpo.gov/F/?func=direct&doc_number=1136884&local_base=GPO01PUB,"Shimabukuro, Jon O.",2020,LC 14.25:LSB 10474/
"COVID-19 and federal procurement contracts / David H. Carpenter.",1118142,https://catalog.gpo.gov/F/?func=direct&doc_number=1118142&local_base=GPO01PUB,"Carpenter, David H.",2020,LC 14.25:LSB 10428/
"COVID-19 and global food security : issues for Congress / Alyssa R. Casey, Emily M. Morgenstern.",1127365,https://catalog.gpo.gov/F/?func=direct&doc_number=1127365&local_base=GPO01PUB,"Casey, Alyssa R.",2020,LC 14.24:IF 11575/
"COVID-19 and liability limitations for the health care sector / Wen W. Shen.",1136885,https://catalog.gpo.gov/F/?func=direct&doc_number=1136885&local_base=GPO01PUB,"Shen, Wen W.",2020,LC 14.25:LSB 10508/
"COVID-19 and libraries : e-books and intellectual property issues / Kevin T. Richards.",1136891,https://catalog.gpo.gov/F/?func=direct&doc_number=1136891&local_base=GPO01PUB,"Richards, Kevin T.",2020,LC 14.25:LSB 10453/
"COVID-19 and private health insurance coverage : frequently asked questions / Vanessa C. Forsberg.",1125630,https://catalog.gpo.gov/F/?func=direct&doc_number=1125630&local_base=GPO01PUB,"Forsberg, Vanessa C.",2020,LC 14.23:R 46359/
"COVID-19 and public water service continuity / Elena H. Humphreys, Mary Tiemann.",1149885,https://catalog.gpo.gov/F/?func=direct&doc_number=1149885&local_base=GPO01PUB,"Humphreys, Elena H.",2020,LC 14.25/2:IN 11338/
"COVID-19 and short-run federal deficits / Grant A. Driessen.",1149888,https://catalog.gpo.gov/F/?func=direct&doc_number=1149888&local_base=GPO01PUB,"Driessen, Grant A.",2020,LC 14.25/2:IN 11317/
"COVID-19 and state and local fiscal conditions : select resources on current status, impacts, and federal relief / Grant A. Driessen Grant, Jared C. Nagel, Maria Kreiser.",1149898,https://catalog.gpo.gov/F/?func=direct&doc_number=1149898&local_base=GPO01PUB,"Driessen, Grant A.",2020,LC 14.25/2:IN 11351/
